timestamp,sample_num,lc1,lc2,lc3,lc4
1757512327.901340,7333,-207104,-2184193,-104704,16639
1757512327.902487,7334,-208896,-3134977,-93952,10239
1757512327.903293,7335,-207872,-2684673,-108288,17407
1757512327.904137,7336,-219392,-3344129,-98816,24831
1757512327.905097,7337,-213248,-2081281,-103424,16895
1757512327.906019,7338,-214016,-3588097,-100096,22527
1757512327.906933,7339,-219648,-2246913,-93184,20479
1757512327.907855,7340,-221184,-3537921,-102144,18687
1757512327.908814,7341,-211712,-3568385,-98816,9215
1757512327.909726,7342,-218624,-3408385,-108544,19199
1757512327.910871,7343,-208896,-3077121,-99328,19455
1757512327.911629,7344,-212992,-3222529,-105728,19711
1757512327.912426,7345,-209920,-3557377,-109312,15359
1757512327.913235,7346,-200704,-3140353,-97536,20991
1757512327.914320,7347,-213504,-2783233,-96000,17919
1757512327.915152,7348,-216832,-3339521,-98816,18175
1757512327.916121,7349,-213248,-3134209,-110080,23295
1757512327.916968,7350,-205568,-2635521,-105728,24575
1757512327.917932,7351,-207872,-3879681,-96768,8447
1757512327.918819,7352,-203008,-7808769,-103680,17407
1757512327.919712,7353,-213760,-2792193,-109056,10751
1757512327.920637,7354,-198912,-4112641,-109568,16127
1757512327.921473,7355,-216064,-3125505,-105728,17151
1757512327.922395,7356,-213248,-3549185,-100608,18431
1757512327.923320,7357,-204800,-3225601,-93184,11263
1757512327.924314,7358,-205568,-4181505,-114176,10495
1757512327.925254,7359,-216832,-2808833,-101632,12543
1757512327.926263,7360,-205568,-3206913,-111104,19455
1757512327.927291,7361,-214784,-2836737,-98816,15871
1757512327.928035,7362,-208896,-3676673,-102912,17663
1757512327.928896,7363,-210944,-1939457,-101632,10495
1757512327.930058,7364,-214784,-3597825,-104960,20735
1757512327.930902,7365,-193024,-3161857,-98304,24575
1757512327.931882,7366,-203520,-3636737,-96000,15359
1757512327.932696,7367,-213248,-2225153,-104448,11007
1757512327.933593,7368,-210688,-2989825,-105984,19711
1757512327.934647,7369,-203776,-2390273,-99328,16895
1757512327.935447,7370,-207104,-3580161,-108800,16127
1757512327.936385,7371,-212224,-2115073,-107008,6911
1757512327.937169,7372,-210432,-2887937,-98560,8191
1757512327.938114,7373,-211456,-2021377,-113408,6911
1757512327.939070,7374,-214016,-2985217,-103936,8703
1757512327.939971,7375,-206336,-2192897,-105472,6911
1757512327.940744,7376,-208128,-4046337,-101120,2815
1757512327.941728,7377,-209664,-3662849,-107264,1535
1757512327.942718,7378,-213504,-2665473,-105216,-1025
1757512327.943664,7379,-200193,-3774721,-107520,13567
1757512327.944435,7380,-213760,-2048769,-102144,8447
1757512327.945548,7381,-208128,-3550465,-102144,1535
1757512327.946453,7382,-206336,-2104065,-104192,11263
1757512327.947290,7383,-205056,-3515393,-101376,7679
1757512327.948216,7384,-209408,-2140161,-98560,8959
1757512327.949051,7385,-205824,-3100929,-97536,10495
1757512327.950092,7386,-215808,-2077185,-109824,4351
1757512327.950968,7387,-207872,-3535873,-109312,7679
1757512327.951840,7388,-202752,-2152449,-108288,8191
1757512327.952880,7389,-202752,-3918337,-100352,3839
1757512327.953731,7390,-201984,-4422145,-103680,10239
1757512327.954533,7391,-201984,-2054145,-105472,8959
1757512327.955501,7392,-198400,-4045825,-101376,5375
1757512327.956356,7393,-205568,-2094337,-104704,11007
1757512327.957299,7394,-195072,-3224065,-103424,11007
1757512327.958211,7395,-209920,-2174721,-99072,5887
1757512327.959164,7396,-212224,-3752705,-97792,7167
1757512327.960066,7397,-206080,-2039041,-100352,3839
1757512327.961072,7398,-203776,-3115009,-107264,7679
1757512327.961981,7399,-206080,-2137089,-105984,12287
1757512327.962923,7400,-209664,-3356929,-104704,6911
1757512327.963754,7401,-203520,-2025729,-104448,9471
1757512327.964768,7402,-209664,-3838721,-104192,11775
1757512327.965579,7403,-204800,-2740993,-103936,11775
1757512327.966612,7404,-204800,-3545601,-109824,11263
1757512327.967514,7405,-201984,-3748865,-113408,8191
1757512327.968428,7406,-202496,-3552257,-104448,4095
1757512327.969335,7407,-205568,-3253249,-107264,13567
1757512327.970174,7408,-208640,-3182337,-96512,13567
1757512327.971118,7409,-206848,-3858433,-102400,5375
1757512327.972101,7410,-206336,-3128065,-100352,6911
1757512327.973029,7411,-204544,-2938881,-102400,13567
1757512327.973941,7412,-213760,-3491585,-104704,9215
1757512327.974890,7413,-204544,-3101441,-108544,-2049
1757512327.975839,7414,-205569,-2167809,-101376,9727
1757512327.976750,7415,-202752,-4128257,-108800,4351
1757512327.977691,7416,-210944,-7173889,-110080,6143
1757512327.978441,7417,-211456,-3138817,-102912,7423
1757512327.979427,7418,-207360,-4361473,-113664,8447
1757512327.980384,7419,-209408,-3309313,-108032,4095
1757512327.981449,7420,-210432,-3691777,-104448,8191
1757512327.982313,7421,-206080,-3288065,-95744,10239
1757512327.983181,7422,-202496,-4431617,-110848,11007
1757512327.984075,7423,-203520,-3028993,-103424,9215
1757512327.985104,7424,-217600,-3504897,-109056,2559
1757512327.986014,7425,-203520,-2990849,-100096,20735
1757512327.986932,7426,-206080,-3794433,-104448,2815
1757512327.987771,7427,-211200,-1849089,-101888,12799
1757512327.988651,7428,-207360,-3956225,-109312,10239
1757512327.989573,7429,-200192,-6034177,-99328,9215
1757512327.990616,7430,-210432,-3706369,-105216,5119
1757512327.991439,7431,-199936,-2638593,-99840,4863
1757512327.992438,7432,-206848,-3221505,-98304,2303
1757512327.993354,7433,-209920,-2341377,-105984,5631
1757512327.994293,7434,-214528,-3795713,-103936,8959
1757512327.995098,7435,-198912,-2699777,-105472,10495
1757512327.996007,7436,-203264,-2849281,-105216,8447
1757512327.996950,7437,-201472,-2187521,-94720,8191
1757512327.997955,7438,-208128,-3247361,-103936,15103
1757512327.998770,7439,-197888,-2249473,-108032,9983
1757512327.999696,7440,-206592,-3510785,-109312,4351
1757512328.000623,7441,-199168,-3787265,-104960,16383
1757512328.001535,7442,-209408,-2572033,-103936,13055
1757512328.002559,7443,-206336,-4020225,-109312,14335
1757512328.003428,7444,-210432,-2182145,-110080,9983
1757512328.004341,7445,-193792,-3647489,-93184,-1
1757512328.005286,7446,-205313,-2399233,-100864,11007
1757512328.006054,7447,-207360,-3695105,-109312,5119
1757512328.006963,7448,-214016,-2052609,-102400,3839
1757512328.007883,7449,-197120,-3051521,-107776,9215
1757512328.008830,7450,-205056,-2183425,-97792,9471
1757512328.009742,7451,-210944,-3585281,-98304,5119
1757512328.010708,7452,-204800,-2085633,-108800,12031
1757512328.011694,7453,-207360,-4090625,-97792,7679
1757512328.012449,7454,-203776,-4393473,-115968,6143
1757512328.013463,7455,-206592,-2699265,-105472,13311
1757512328.014410,7456,-203520,-4287489,-113152,7679
1757512328.015212,7457,-211456,-1990657,-108288,11519
1757512328.016176,7458,-202496,-3425537,-110336,4095
1757512328.017001,7459,-216064,-2033665,-110848,8447
1757512328.017921,7460,-200960,-3944193,-105472,8191
1757512328.018833,7461,-207104,-2465793,-107776,8703
1757512328.019800,7462,-214016,-3307265,-110336,11007
1757512328.020718,7463,-211456,-2594561,-105728,7423
1757512328.021659,7464,-207872,-3328257,-103168,2303
1757512328.022744,7465,-204544,-2170113,-100096,9215
1757512328.023653,7466,-204544,-3697153,-110592,2303
1757512328.024530,7467,-212224,-3971329,-83200,25343
1757512328.025472,7468,-215296,-3105537,-108288,4095
1757512328.026419,7469,-203008,-4223489,-102144,8447
1757512328.027324,7470,-214528,-3179265,-103424,12031
1757512328.028222,7471,-214784,-3291905,-98304,7935
1757512328.029068,7472,-208128,-3046401,-101376,7423
1757512328.030005,7473,-211456,-4014593,-104448,6911
1757512328.030983,7474,-207872,-2815233,-104704,5887
1757512328.031890,7475,-207872,-3090177,-109312,17407
1757512328.032767,7476,-204288,-3291905,-101888,2815
1757512328.033678,7477,-205824,-3013377,-104448,7935
1757512328.034708,7478,-199936,-2096641,-105472,255
1757512328.035542,7479,-207872,-3998977,-108800,7679
1757512328.036433,7480,-203776,-4349697,-122368,4351
1757512328.037448,7481,-212480,-3469313,-101120,9727
1757512328.038362,7482,-212224,-4201217,-114688,15359
1757512328.039276,7483,-206336,-3552769,-104448,-513
1757512328.040007,7484,-214529,-3613953,-103680,4863
1757512328.040989,7485,-205312,-3325953,-104704,6399
1757512328.042055,7486,-203264,-4295425,-110848,13567
1757512328.042874,7487,-207616,-3326721,-103680,13567
1757512328.043685,7488,-212480,-3462145,-108288,10239
1757512328.044714,7489,-209920,-3149057,-94976,9983
1757512328.045651,7490,-202752,-3611137,-101376,7423
1757512328.046638,7491,-199936,-2180353,-99072,9727
1757512328.047549,7492,-205568,-4177921,-100608,11263
1757512328.048449,7493,-209408,-8253441,-111104,6655
1757512328.049275,7494,-202496,-3027713,-107008,6911
1757512328.050425,7495,-206848,-4391681,-98816,6911
1757512328.051353,7496,-208896,-3225089,-96256,9983
1757512328.051980,7497,-200192,-3650817,-103424,7935
1757512328.053049,7498,-207360,-3403777,-109568,8191
1757512328.053955,7499,-211456,-4219905,-107264,9215
1757512328.054830,7500,-206592,-2839809,-101888,12543
1757512328.055761,7501,-207616,-2720001,-96512,5887
1757512328.056662,7502,-205056,-3041793,-101120,13311
1757512328.057711,7503,-208896,-3461377,-103168,15871
1757512328.058482,7504,-209408,-2122241,-97280,8703
1757512328.059575,7505,-211200,-3895297,-101120,10495
1757512328.060682,7506,-194560,-2533633,-105216,11519
1757512328.061269,7507,-206080,-4086785,-103680,12799
1757512328.062239,7508,-205056,-2247169,-98560,7679
1757512328.063186,7509,-208640,-3331585,-108800,10495
1757512328.064083,7510,-212992,-2146561,-114432,8959
1757512328.064939,7511,-204288,-4063489,-97024,6143
1757512328.065836,7512,-209152,-2121473,-98304,5887
1757512328.071410,7513,-206080,-3176449,-105472,6911
1757512328.071440,7514,-202752,-2092801,-107264,511
1757512328.071457,7515,-193536,-3246593,-107520,2559
1757512328.071471,7516,-216320,-2045953,-109056,11007
1757512328.071485,7517,-219392,-4024577,-102144,11775
1757512328.071499,7518,-207360,-3684609,-114944,-1281
1757512328.072288,7519,-214529,-2354689,-98048,11263
1757512328.073308,7520,-200960,-3819265,-113664,8703
1757512328.074062,7521,-201472,-2100737,-101120,11775
1757512328.075034,7522,-210432,-3755265,-104448,7935
1757512328.075933,7523,-209152,-2196481,-94464,5375
1757512328.076848,7524,-205568,-3575297,-95744,18687
1757512328.077668,7525,-212992,-2254849,-98816,4863
1757512328.078689,7526,-208896,-3205633,-103168,18431
1757512328.079508,7527,-201984,-2110721,-97536,11519
1757512328.080461,7528,-210176,-3794177,-101376,12799
1757512328.081338,7529,-209152,-2156801,-96256,6399
1757512328.082397,7530,-213760,-3442689,-94976,7167
1757512328.083213,7531,-213504,-4694529,-81920,24575
1757512328.084119,7532,-206336,-2344961,-106752,4095
1757512328.085015,7533,-204288,-4000513,-104960,20991
1757512328.085935,7534,-218112,-2567425,-99840,12543
1757512328.086882,7535,-208896,-3116033,-101376,17151
1757512328.087792,7536,-208640,-2264321,-97536,3839
1757512328.088698,7537,-214784,-3900929,-101120,17919
1757512328.089606,7538,-213760,-2012929,-106240,7423
1757512328.090530,7539,-207616,-3249921,-95232,25343
1757512328.091438,7540,-208640,-2181633,-103424,7679
1757512328.092428,7541,-212736,-3240705,-99584,6399
1757512328.093280,7542,-211200,-1928705,-104448,-3585
1757512328.094272,7543,-222721,-3633409,-106240,10239
1757512328.095137,7544,-204544,-2471937,-100608,6143
1757512328.096066,7545,-214528,-3516673,-100864,7679
1757512328.096950,7546,-209408,-3810305,-114176,9215
1757512328.097863,7547,-216320,-3559425,-110336,7679
1757512328.098816,7548,-209920,-3143937,-117760,9215
1757512328.099777,7549,-207104,-3208449,-99840,11775
1757512328.100721,7550,-201984,-3657985,-113920,15359
1757512328.101651,7551,-206336,-3394817,-107776,8703
1757512328.102545,7552,-213248,-2892801,-109824,-6657
1757512328.103511,7553,-212481,-3224577,-101376,5119
1757512328.104407,7554,-218112,-3248897,-110848,5887
1757512328.105327,7555,-208128,-2108417,-106752,12031
1757512328.106166,7556,-210432,-3840769,-97792,7935
1757512328.107071,7557,-217344,-7788545,-116736,10751
1757512328.107987,7558,-206848,-2800385,-101376,15615
1757512328.108885,7559,-211200,-4060929,-102400,10239
1757512328.109821,7560,-208896,-3085057,-101376,6911
1757512328.110751,7561,-201472,-3375105,-96512,9471
1757512328.111683,7562,-211456,-3000577,-96512,6655
1757512328.112634,7563,-211712,-4097537,-100352,12543
1757512328.113529,7564,-198400,-2746113,-109824,2303
1757512328.114462,7565,-195840,-3213569,-108032,8703
1757512328.115353,7566,-194560,-2923521,-106752,9983
1757512328.116280,7567,-220160,-3722753,-110336,13567
1757512328.117340,7568,-207872,-1994241,-106496,4351
1757512328.118179,7569,-205056,-3785985,-97792,5119
1757512328.119114,7570,-207104,-2915841,-101888,1023
1757512328.120025,7571,-214272,-3692545,-109568,9215
1757512328.120884,7572,-203520,-2165249,-107264,6655
1757512328.121768,7573,-205568,-3176449,-105472,-257
1757512328.122719,7574,-211969,-2069761,-99072,6399
1757512328.123635,7575,-205568,-3651329,-113408,11263
1757512328.124523,7576,-205824,-2227201,-103936,8191
1757512328.125476,7577,-207872,-2809601,-102144,9727
1757512328.126372,7578,-202240,-2096385,-107776,3583
1757512328.127295,7579,-209408,-3045889,-103424,16383
1757512328.128253,7580,-205056,-2197761,-103424,14591
1757512328.129159,7581,-200960,-4051457,-107264,14335
1757512328.130037,7582,-207872,-3582209,-107264,2047
1757512328.130945,7583,-227840,-2812929,-98560,7935
1757512328.131889,7584,-195840,-3701505,-111360,6655
1757512328.132787,7585,-207872,-2087937,-98560,2559
1757512328.133764,7586,-205568,-3490049,-101888,4351
1757512328.134653,7587,-213504,-2184961,-112128,9215
1757512328.135581,7588,-208640,-3404289,-94976,5119
1757512328.136507,7589,-222976,-2146561,-104704,9983
1757512328.137395,7590,-202752,-3120897,-107008,6399
1757512328.138371,7591,-207872,-2084097,-100864,3327
1757512328.139282,7592,-205568,-3603713,-102912,5631
1757512328.140201,7593,-212992,-2186497,-103168,-7937
1757512328.141078,7594,-201217,-3681537,-108032,7423
1757512328.141992,7595,-198400,-4675073,-109824,4863
1757512328.142918,7596,-211456,-2157057,-106752,9727
1757512328.143868,7597,-211456,-3942657,-111360,7935
1757512328.144803,7598,-216832,-2030849,-114688,1791
1757512328.145778,7599,-211456,-3152641,-102656,8447
1757512328.146621,7600,-212480,-2172673,-105472,11519
1757512328.147540,7601,-213248,-3678977,-109056,11775
1757512328.148471,7602,-206848,-1975809,-110592,10495
1757512328.149419,7603,-200960,-3241729,-107008,9471
1757512328.150388,7604,-207360,-2238209,-108544,4863
1757512328.151284,7605,-215552,-3221761,-103680,14335
1757512328.152126,7606,-202240,-2220545,-111616,4351
1757512328.152998,7607,-213504,-3597057,-106240,12031
1757512328.153916,7608,-202496,-2499329,-109312,13055
1757512328.154840,7609,-211968,-3470337,-110336,12799
1757512328.155816,7610,-198912,-3909889,-107776,9215
1757512328.156734,7611,-207360,-3600129,-111872,10751
1757512328.157611,7612,-209920,-3245057,-98816,17663
1757512328.158559,7613,-216064,-3323393,-110592,-2817
1757512328.159487,7614,-217089,-3750913,-108032,8959
1757512328.160406,7615,-203264,-3293697,-104448,4095
1757512328.161310,7616,-208640,-3028993,-107008,15871
1757512328.162223,7617,-208128,-3378177,-102400,8959
1757512328.163162,7618,-215040,-3054593,-103424,10495
1757512328.164078,7619,-207104,-2536705,-108544,4095
1757512328.164973,7620,-213760,-4013057,-111616,12031
1757512328.165875,7621,-216320,-7315969,-110848,9471
1757512328.166808,7622,-203776,-2973185,-100352,11263
1757512328.167757,7623,-203776,-4287489,-103936,11263
1757512328.168685,7624,-204288,-3314433,-105472,6655
1757512328.169577,7625,-204800,-3650561,-113408,19199
1757512328.170507,7626,-212480,-3254785,-99072,17407
1757512328.171448,7627,-206336,-4336641,-106240,9471
1757512328.172348,7628,-207104,-2815489,-111872,11007
1757512328.173270,7629,-206848,-3478017,-116736,9983
1757512328.174183,7630,-203008,-3140609,-103168,7423
1757512328.175114,7631,-202752,-3723521,-103680,13311
1757512328.175970,7632,-213760,-1936897,-109312,12543
1757512328.176891,7633,-211712,-4024065,-104960,8447
1757512328.177835,7634,-202752,-5243905,-105472,11263
1757512328.178780,7635,-206592,-3805953,-110080,6911
1757512328.179705,7636,-210944,-2578177,-111360,11007
1757512328.180620,7637,-205056,-3172097,-105728,16639
1757512328.181542,7638,-204800,-2289409,-110080,3071
1757512328.182440,7639,-208128,-3714049,-111360,7167
1757512328.183446,7640,-206848,-2681601,-108288,6143
1757512328.184290,7641,-219904,-2963969,-103168,9983
1757512328.185221,7642,-202752,-2146305,-107008,6399
1757512328.186178,7643,-209152,-3032833,-109824,7935
1757512328.187128,7644,-214272,-2226177,-102912,6143
1757512328.188132,7645,-206336,-3550977,-105984,9215
1757512328.189041,7646,-212480,-3752193,-102656,5887
1757512328.189963,7647,-206080,-2292737,-107520,20479
1757512328.190961,7648,-201728,-3953153,-106240,4351
1757512328.191681,7649,-207872,-2095873,-110848,8191
1757512328.192698,7650,-215296,-3612673,-112384,7679
1757512328.193750,7651,-200704,-2088705,-102144,7935
1757512328.194746,7652,-210176,-3689985,-112128,11263
1757512328.195349,7653,-210432,-2300417,-95232,4351
1757512328.196337,7654,-210432,-3159297,-116736,9727
1757512328.197399,7655,-209664,-2077185,-107008,13567
1757512328.198268,7656,-205824,-3668993,-106240,7423
1757512328.199110,7657,-210432,-2201089,-109312,13823
1757512328.199977,7658,-208640,-4017665,-107776,10495
1757512328.200850,7659,-209152,-4593921,-115200,3071
1757512328.201754,7660,-210432,-2652929,-99584,8959
1757512328.202672,7661,-205824,-4296705,-103680,16639
1757512328.203658,7662,-207872,-2120449,-101888,10239
1757512328.204509,7663,-215040,-3301889,-101120,11007
1757512328.205467,7664,-205312,-2002945,-100608,10751
1757512328.206447,7665,-206592,-3964161,-102656,8447
1757512328.207340,7666,-204544,-2051073,-109312,18943
1757512328.208297,7667,-200960,-3326721,-99840,13055
1757512328.209230,7668,-210176,-2139905,-102400,9215
1757512328.210184,7669,-202240,-3538689,-102656,9983
1757512328.211092,7670,-209920,-2216449,-111104,21759
1757512328.212041,7671,-206336,-3682561,-102912,14847
1757512328.212879,7672,-208896,-4084225,-90880,23807
1757512328.213788,7673,-199424,-3376897,-115712,4863
1757512328.214694,7674,-212224,-4204289,-103168,9983
1757512328.215685,7675,-210176,-3175681,-106752,8191
1757512328.216564,7676,-203264,-3363585,-105216,16127
1757512328.217555,7677,-211200,-3093249,-111872,10239
1757512328.218305,7678,-204288,-4038657,-94720,11007
1757512328.219295,7679,-207104,-3187969,-102144,8447
1757512328.220220,7680,-200192,-3216129,-103936,11775
1757512328.221161,7681,-207872,-3347201,-109824,8447
1757512328.222219,7682,-207872,-3351041,-99584,6399
1757512328.223103,7683,-208640,-2108161,-107520,6143
1757512328.223891,7684,-215552,-3927297,-108032,11263
1757512328.224749,7685,-204032,-4983297,-128000,14335
1757512328.225808,7686,-201728,-3376897,-98816,17407
1757512328.226863,7687,-203264,-4261633,-104960,14847
1757512328.227889,7688,-205568,-3610113,-102144,6399
1757512328.228606,7689,-206848,-3428865,-117248,8703
1757512328.229415,7690,-209664,-3156225,-101632,6143
1757512328.230356,7691,-208640,-4285441,-105728,8447
1757512328.231426,7692,-216832,-3094017,-97536,12543
1757512328.232336,7693,-212736,-3281409,-104704,14591
1757512328.233065,7694,-202496,-3321601,-107520,5631
1757512328.234096,7695,-208896,-3780353,-111360,13567
1757512328.235050,7696,-199680,-2051329,-99840,18431
1757512328.235953,7697,-214016,-4505345,-102400,5119
1757512328.236873,7698,-218624,-8367617,-99584,6399
1757512328.237598,7699,-203776,-3196417,-115200,11775
1757512328.238617,7700,-207616,-4170241,-98304,7679
1757512328.239538,7701,-206848,-3351041,-99072,11775
1757512328.240339,7702,-198144,-3254273,-102144,6911
1757512328.241348,7703,-200448,-3496705,-114176,5375
1757512328.242209,7704,-200192,-3855873,-92928,-1025
1757512328.243112,7705,-207105,-3112193,-114176,16127
1757512328.244035,7706,-209664,-2746625,-108032,8703
1757512328.245007,7707,-212992,-3150593,-104960,12543
1757512328.245952,7708,-207360,-3177729,-105216,4863
1757512328.247012,7709,-207872,-2380289,-105472,19199
1757512328.247874,7710,-211712,-3937025,-105728,25599
1757512328.248817,7711,-198912,-2610945,-96000,-257
1757512328.249696,7712,-209409,-4153857,-95744,10751
1757512328.250566,7713,-202496,-2221825,-95744,15103
1757512328.251540,7714,-212480,-3421697,-108032,10495
1757512328.252380,7715,-217344,-2189057,-94464,8959
1757512328.253484,7716,-209664,-4104961,-102400,19199
1757512328.254222,7717,-206848,-2200321,-101120,8447
1757512328.255286,7718,-212736,-3106561,-99328,7679
1757512328.256214,7719,-208896,-2488321,-111616,2559
1757512328.257058,7720,-217600,-3550209,-105216,12287
1757512328.258051,7721,-209152,-2169857,-94976,9983
1757512328.258855,7722,-207616,-4338177,-101376,7679
1757512328.259812,7723,-209152,-3804929,-116992,-1025
1757512328.260601,7724,-215297,-2421249,-95744,15359
1757512328.261605,7725,-205312,-4007169,-107776,2303
1757512328.262514,7726,-207872,-2182657,-103680,6143
1757512328.263669,7727,-209408,-3982081,-101888,6399
1757512328.264818,7728,-213248,-2267905,-101120,9983
1757512328.265303,7729,-207872,-3806977,-100608,11007
1757512328.266069,7730,-211456,-2263553,-95744,4863
1757512328.267041,7731,-206336,-3128321,-108032,6911
1757512328.267959,7732,-214016,-2077441,-96256,9215
1757512328.268935,7733,-209920,-3897601,-110592,9215
1757512328.269814,7734,-208896,-2749185,-104960,7935
1757512328.270866,7735,-211200,-3695873,-101888,8703
1757512328.271714,7736,-209664,-4791553,-81152,25599
1757512328.272662,7737,-210432,-2507009,-103168,6655
1757512328.273571,7738,-199936,-4301825,-101120,19199
1757512328.274512,7739,-207104,-2421761,-105216,11775
1757512328.275437,7740,-210432,-3282433,-93184,18431
1757512328.276374,7741,-210176,-2412545,-104704,9727
1757512328.277095,7742,-211712,-4052737,-104704,17151
1757512328.278046,7743,-216064,-2533633,-103936,8191
1757512328.278966,7744,-205312,-3449601,-96000,11263
1757512328.280017,7745,-206080,-2822913,-107264,7423
1757512328.280962,7746,-209664,-3469825,-101888,12543
1757512328.281915,7747,-214272,-2266113,-89600,5375
1757512328.282651,7748,-211200,-3681537,-103168,7167
1757512328.283537,7749,-207872,-2543617,-94720,9983
1757512328.284531,7750,-207104,-3524353,-95744,10495
1757512328.285444,7751,-207872,-3677185,-99328,15359
1757512328.286407,7752,-211200,-3548673,-102656,8703
1757512328.287487,7753,-205056,-3060481,-108032,7679
1757512328.288394,7754,-210688,-3477249,-91648,10239
1757512328.289311,7755,-200448,-3554817,-109312,11263
1757512328.290144,7756,-210176,-3120385,-101120,12031
1757512328.291095,7757,-211712,-2826241,-109568,2047
1757512328.291933,7758,-206080,-3478529,-99584,4351
1757512328.292988,7759,-215040,-3074817,-104704,16895
1757512328.293998,7760,-204288,-2005761,-93696,14079
1757512328.294837,7761,-203008,-3847681,-107264,8959
1757512328.295596,7762,-211200,-7645953,-103168,255
1757512328.296663,7763,-215296,-2818049,-92672,4095
1757512328.297511,7764,-207104,-3990529,-102912,3071
1757512328.298424,7765,-203008,-2933761,-98560,16895
1757512328.299409,7766,-214784,-3491841,-99328,4863
1757512328.300062,7767,-207872,-2905857,-102912,-513
1757512328.301219,7768,-212993,-4373505,-98304,7423
1757512328.302065,7769,-209152,-2828289,-94720,2559
1757512328.303042,7770,-206848,-3307777,-105216,15871
1757512328.303867,7771,-208384,-2760193,-101888,12031
1757512328.304836,7772,-215040,-3484161,-101632,12799
1757512328.305633,7773,-214016,-2015489,-100352,767
1757512328.306815,7774,-209920,-3492865,-100096,19199
1757512328.307660,7775,-199168,-2507521,-108544,3071
1757512328.308439,7776,-208384,-3437825,-92416,10751
1757512328.309559,7777,-208640,-2040577,-97536,-2305
1757512328.310485,7778,-205313,-2800641,-101376,6399
1757512328.311377,7779,-201984,-1917185,-104448,3839
1757512328.312091,7780,-208640,-3527425,-91904,8703
1757512328.313101,7781,-209664,-1966337,-96512,-2305
1757512328.314097,7782,-198145,-2719745,-106240,13567
1757512328.314956,7783,-201728,-1849345,-97792,4863
1757512328.315957,7784,-210688,-2711041,-105728,5375
1757512328.316729,7785,-207104,-1878017,-106240,3327
1757512328.317754,7786,-204544,-3820289,-97280,4351
1757512328.318736,7787,-205568,-3314177,-94976,-5889
1757512328.319612,7788,-218625,-2117377,-96000,8447
1757512328.320423,7789,-194304,-3451905,-102912,14591
1757512328.321458,7790,-220160,-1722625,-93440,7935
1757512328.322320,7791,-206848,-3203073,-90624,5631
1757512328.323212,7792,-210944,-1774593,-92160,12543
1757512328.324115,7793,-201984,-3140097,-89088,10239
1757512328.324949,7794,-214016,-1788929,-103168,7167
1757512328.326044,7795,-200448,-2707457,-91648,8447
1757512328.326998,7796,-208896,-1807105,-94720,1535
1757512328.327894,7797,-201472,-3194113,-95232,6143
1757512328.328797,7798,-205568,-1674241,-99328,14591
1757512328.329695,7799,-207104,-3240193,-102912,4607
1757512328.330800,7800,-210944,-4282369,-103168,11263
1757512328.331531,7801,-215040,-1775361,-101376,15615
1757512328.332319,7802,-214272,-3581953,-106752,9983
1757512328.333158,7803,-202496,-1620737,-102912,2559
1757512328.334301,7804,-209408,-2631937,-107008,6143
1757512328.335278,7805,-204544,-1764609,-97280,9471
1757512328.336153,7806,-208896,-3446273,-95232,9215
1757512328.337026,7807,-213760,-1848577,-92928,12799
1757512328.337893,7808,-208640,-2900225,-95232,20735
1757512328.338953,7809,-204544,-1789185,-91136,11007
1757512328.339783,7810,-215296,-3024897,-96768,14079
1757512328.340527,7811,-212736,-1903105,-103680,14079
1757512328.341436,7812,-212480,-3254785,-99072,6655
1757512328.342480,7813,-211968,-2088449,-89856,14847
1757512328.343365,7814,-205312,-3198209,-108544,9471
1757512328.344186,7815,-208896,-3390977,-104960,6911
1757512328.345093,7816,-208896,-3185665,-100864,8703
1757512328.346011,7817,-210688,-2744065,-104192,10239
1757512328.346967,7818,-205568,-2873857,-102144,6911
1757512328.347933,7819,-207872,-3288833,-108288,10239
1757512328.348785,7820,-204544,-2892801,-100864,7423
1757512328.349748,7821,-206592,-2503425,-111872,5631
1757512328.350736,7822,-216576,-3156225,-96512,3071
1757512328.351605,7823,-206080,-2682881,-101888,-8705
1757512328.352525,7824,-206081,-1732609,-100608,-5377
1757512328.353422,7825,-210433,-3599873,-106496,-5121
1757512328.354358,7826,-208641,-7156993,-105984,3839
1757512328.355320,7827,-198400,-2590721,-107520,-1
1757512328.356182,7828,-215809,-3933697,-103168,3583
1757512328.356996,7829,-207616,-2895361,-96000,5887
1757512328.357970,7830,-193024,-3308289,-103936,2047
1757512328.358930,7831,-208384,-2954753,-104704,-1281
1757512328.359887,7832,-204033,-4056321,-97792,511
1757512328.360824,7833,-209408,-2515201,-103680,-513
1757512328.361755,7834,-214785,-3090689,-103680,1023
1757512328.362664,7835,-204800,-2529793,-101376,-257
1757512328.363470,7836,-209665,-3432705,-102656,2303
1757512328.364476,7837,-215808,-2127105,-103680,-1281
1757512328.365405,7838,-200961,-3514625,-102400,767
1757512328.366314,7839,-199424,-4103169,-94976,-3585
1757512328.367296,7840,-200449,-3542529,-97536,-8193
1757512328.368134,7841,-205825,-2226945,-104960,-7169
1757512328.369056,7842,-205569,-2797569,-98816,1023
1757512328.369933,7843,-210432,-1821697,-104704,3583
1757512328.370972,7844,-215808,-3421697,-94208,2815
1757512328.371895,7845,-209664,-2013953,-110848,2559
1757512328.372843,7846,-207616,-2592001,-109568,11519
1757512328.373742,7847,-206080,-1910785,-99584,-1281
1757512328.374606,7848,-207361,-2766337,-99328,5119
